date,open,high,low,close,volume
2018-06-08,,,,,0
2018-06-07,,,,,0
2018-06-06,,,,,0
2018-06-05,,,,,0
2018-06-04,,,,,0
2018-06-01,,,,,0
2018-05-31,,,,,0
2018-05-30,,,,,0
2018-05-29,,,,,0
2018-05-28,,,,,0
2018-05-25,,,,,0
2018-05-24,,,,,0
2018-05-23,,,,,0
2018-05-22,,,,,0
2018-05-21,,,,,0
2018-05-18,,,,,0
2018-05-17,,,,,0
2018-05-16,,,,,0
2018-05-15,,,,,0
2018-05-14,,,,,0
2018-05-11,,,,,0
2018-05-10,,,,,0
2018-05-09,,,,,0
2018-05-08,,,,,0
2018-05-07,,,,,0
2018-05-04,,,,,0
2018-05-03,,,,,0
2018-05-02,,,,,0
2018-04-27,,,,,0
2018-04-26,,,,,0
2018-04-24,,,,,0
2018-04-23,,,,,0
2018-04-20,,,,,0
2018-04-19,,,,,0
2018-04-18,,,,,0
2018-04-17,,,,,0
2018-04-16,,,,,0
2018-04-13,,,,,0
2018-04-12,,,,,0
2018-04-11,,,,,0
2018-04-10,,,,,0
2018-04-09,,,,,0
2018-04-06,,,,,0
2018-04-05,,,,,0
2018-04-04,,,,,0
2018-04-03,,,,,0
2018-04-02,,,,,0
2018-03-30,,,,,0
2018-03-29,,,,,0
2018-03-28,,,,,0
2018-03-27,,,,,0
2018-03-26,,,,,0
2018-03-23,,,,,0
2018-03-22,,,,,0
2018-03-21,,,,,0
2018-03-20,,,,,0
2018-03-19,,,,,0
2018-03-16,,,,,0
2018-03-15,,,,,0
2018-03-14,,,,,0
2018-03-13,,,,,0
2018-03-12,,,,,0
2018-03-09,,,,,0
2018-03-08,,,,,0
2018-03-07,,,,,0
2018-03-06,,,,,0
2018-03-05,,,,,0
2018-03-02,,,,,0
2018-03-01,,,,,0
2018-02-28,,,,,0
2018-02-27,,,,,0
